Суурь он,Бүлэг,Сар,value
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2009-05,88.4
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2009-04,88.5
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2009-03,85.2
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2009-02,85.3
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2009-01,85.3
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2008-12,85.3
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2008-11,85.3
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2008-10,85.3
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2008-09,85.5
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2008-08,85.5
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2008-07,85.4
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2008-06,86.8
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2008-05,86.9
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2008-04,87.2
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2008-03,87.7
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2008-02,87.8
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2008-01,88.0
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2007-12,87.9
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2007-11,87.9
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2007-10,87.8
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2007-09,87.6
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2007-08,87.7
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2007-07,86.8
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2007-06,87.8
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2007-05,89.9
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2007-04,89.7
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2007-03,89.8
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2007-02,89.8
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2007-01,90.0
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2006-12,91.8
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2006-11,91.8
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2006-10,91.8
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2006-09,91.8
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2006-08,91.1
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2006-07,91.4
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2006-06,91.6
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2006-05,92.2
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2006-04,96.7
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2006-03,97.3
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2006-02,108.3
2015=100,"Холбооны хэрэгсэл, шуудангийн үйлчилгээ",2006-01,108.4
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2026-07,
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2026-06,
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2026-05,
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2026-04,
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2026-03,
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2026-02,
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2026-01,
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2025-12,
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2025-11,
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2025-10,
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2025-09,
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2025-08,
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2025-07,
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2025-06,
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2025-05,
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2025-04,
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2025-03,
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2025-02,
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2025-01,
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2024-12,
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2024-11,
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2024-10,
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2024-09,
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2024-08,
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2024-07,
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2024-06,
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2024-05,
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2024-04,
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2024-03,
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2024-02,
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2024-01,
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2023-12,
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2023-11,
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2023-10,
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2023-09,
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2023-08,
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2023-07,
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2023-06,
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2023-05,
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2023-04,
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2023-03,
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2023-02,
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2023-01,
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2022-12,
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2022-11,
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2022-10,
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2022-09,
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2022-08,
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2022-07,137.5
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2022-06,137.4
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2022-05,137.1
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2022-04,135.6
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2022-03,134.9
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2022-02,134.8
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2022-01,133.8
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2021-12,133.6
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2021-11,132.7
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2021-10,132.5
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2021-09,132.3
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2021-08,131.9
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2021-07,130.8
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2021-06,129.4
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2021-05,129.3
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2021-04,129.0
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2021-03,129.0
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2021-02,129.0
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2021-01,128.8
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2020-12,128.8
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2020-11,128.8
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2020-10,128.8
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2020-09,128.7
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2020-08,128.2
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2020-07,127.9
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2020-06,127.9
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2020-05,127.9
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2020-04,127.8
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2020-03,128.1
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2020-02,127.8
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2020-01,127.7
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2019-12,127.8
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2019-11,127.7
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2019-10,127.6
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2019-09,129.5
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2019-08,129.4
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2019-07,129.2
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2019-06,129.2
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2019-05,118.6
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2019-04,118.1
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2019-03,117.4
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2019-02,117.2
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2019-01,117.1
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2018-12,116.9
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2018-11,116.5
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2018-10,115.2
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2018-09,114.6
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2018-08,113.2
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2018-07,111.8
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2018-06,110.1
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2018-05,107.4
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2018-04,106.2
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2018-03,106.0
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2018-02,105.6
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2018-01,105.5
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2017-12,105.6
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2017-11,105.2
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2017-10,104.8
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2017-09,103.8
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2017-08,103.6
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2017-07,103.3
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2017-06,103.5
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2017-05,103.4
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2017-04,103.4
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2017-03,102.1
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2017-02,101.7
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2017-01,101.7
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2016-12,101.6
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2016-11,101.5
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2016-10,101.5
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2016-09,102.7
2015=100,"Амралт, чөлөөт цаг, соёлын бараа, үйлчилгээ",2016-08,102.6
