Indicator,Region,Month,value
 Hay,Central region,2023-09,
 Hay,Central region,2023-08,
 Hay,Central region,2023-07,
 Hay,Central region,2023-06,
 Hay,Central region,2023-05,
 Hay,Central region,2023-04,
 Hay,Central region,2023-03,
 Hay,Central region,2023-02,
 Hay,Central region,2023-01,
 Hay,Central region,2022-12,
 Hay,Central region,2022-11,
 Hay,Central region,2022-10,
 Hay,Central region,2022-09,
 Hay,Central region,2022-08,
 Hay,Central region,2022-07,
 Hay,Central region,2022-06,
 Hay,Central region,2022-05,
 Hay,Central region,2022-04,
 Hay,Central region,2022-03,
 Hay,Central region,2022-02,
 Hay,Central region,2022-01,
 Hay,Central region,2021-12,
 Hay,Central region,2021-11,
 Hay,Central region,2021-10,
 Hay,Central region,2021-09,
 Hay,Central region,2021-08,
 Hay,Central region,2021-07,
 Hay,Central region,2021-06,
 Hay,Central region,2021-05,
 Hay,Central region,2021-04,
 Hay,Central region,2021-03,
 Hay,Central region,2021-02,
 Hay,Central region,2021-01,
 Hay,Central region,2020-12,
 Hay,Central region,2020-11,
 Hay,Central region,2020-10,
 Hay,Central region,2020-09,
 Hay,Central region,2020-08,
 Hay,Central region,2020-07,
 Hay,Central region,2020-06,
 Hay,Central region,2020-05,
 Hay,Central region,2020-04,
 Hay,Central region,2020-03,
 Hay,Central region,2020-02,
 Hay,Central region,2020-01,
 Hay,Central region,2019-12,
 Hay,Central region,2019-11,
 Hay,Central region,2019-10,
 Hay,Central region,2019-09,
 Hay,Central region,2019-08,
 Hay,Central region,2019-07,
 Hay,Central region,2019-06,
 Hay,Central region,2019-05,
 Hay,Central region,2019-04,
 Hay,Central region,2019-03,
 Hay,Central region,2019-02,
 Hay,Central region,2019-01,
 Hay,Central region,2018-12,
 Hay,Govisumber,2025-12,
 Hay,Govisumber,2025-11,
 Hay,Govisumber,2025-10,
 Hay,Govisumber,2025-09,
 Hay,Govisumber,2025-08,
 Hay,Govisumber,2025-07,13500.0
 Hay,Govisumber,2025-06,13500.0
 Hay,Govisumber,2025-05,
 Hay,Govisumber,2025-04,
 Hay,Govisumber,2025-03,
 Hay,Govisumber,2025-02,
 Hay,Govisumber,2025-01,
 Hay,Govisumber,2024-12,
 Hay,Govisumber,2024-11,
 Hay,Govisumber,2024-10,
 Hay,Govisumber,2024-09,
 Hay,Govisumber,2024-08,
 Hay,Govisumber,2024-07,
 Hay,Govisumber,2024-06,
 Hay,Govisumber,2024-05,
 Hay,Govisumber,2024-04,
 Hay,Govisumber,2024-03,
 Hay,Govisumber,2024-02,
 Hay,Govisumber,2024-01,
 Hay,Govisumber,2023-12,
 Hay,Govisumber,2023-11,
 Hay,Govisumber,2023-10,
 Hay,Govisumber,2023-09,
 Hay,Govisumber,2023-08,
 Hay,Govisumber,2023-07,
 Hay,Govisumber,2023-06,
 Hay,Govisumber,2023-05,
 Hay,Govisumber,2023-04,
 Hay,Govisumber,2023-03,
 Hay,Govisumber,2023-02,
 Hay,Govisumber,2023-01,
 Hay,Govisumber,2022-12,
 Hay,Govisumber,2022-11,
 Hay,Govisumber,2022-10,
 Hay,Govisumber,2022-09,
 Hay,Govisumber,2022-08,
 Hay,Govisumber,2022-07,
 Hay,Govisumber,2022-06,
 Hay,Govisumber,2022-05,
 Hay,Govisumber,2022-04,
 Hay,Govisumber,2022-03,
 Hay,Govisumber,2022-02,
 Hay,Govisumber,2022-01,
 Hay,Govisumber,2021-12,
 Hay,Govisumber,2021-11,
 Hay,Govisumber,2021-10,
 Hay,Govisumber,2021-09,
 Hay,Govisumber,2021-08,
 Hay,Govisumber,2021-07,
 Hay,Govisumber,2021-06,
 Hay,Govisumber,2021-05,
 Hay,Govisumber,2021-04,
 Hay,Govisumber,2021-03,
 Hay,Govisumber,2021-02,
 Hay,Govisumber,2021-01,
 Hay,Govisumber,2020-12,
 Hay,Govisumber,2020-11,
 Hay,Govisumber,2020-10,
 Hay,Govisumber,2020-09,
 Hay,Govisumber,2020-08,
 Hay,Govisumber,2020-07,
 Hay,Govisumber,2020-06,
 Hay,Govisumber,2020-05,
 Hay,Govisumber,2020-04,
 Hay,Govisumber,2020-03,
 Hay,Govisumber,2020-02,
 Hay,Govisumber,2020-01,250000.0
 Hay,Govisumber,2019-12,
 Hay,Govisumber,2019-11,
 Hay,Govisumber,2019-10,
 Hay,Govisumber,2019-09,
 Hay,Govisumber,2019-08,
 Hay,Govisumber,2019-07,
 Hay,Govisumber,2019-06,
 Hay,Govisumber,2019-05,
 Hay,Govisumber,2019-04,
 Hay,Govisumber,2019-03,
 Hay,Govisumber,2019-02,
 Hay,Govisumber,2019-01,
 Hay,Govisumber,2018-12,
 Hay,Darkhan-Uul,2025-12,
 Hay,Darkhan-Uul,2025-11,
 Hay,Darkhan-Uul,2025-10,
 Hay,Darkhan-Uul,2025-09,
 Hay,Darkhan-Uul,2025-08,
 Hay,Darkhan-Uul,2025-07,
 Hay,Darkhan-Uul,2025-06,
 Hay,Darkhan-Uul,2025-05,
 Hay,Darkhan-Uul,2025-04,
 Hay,Darkhan-Uul,2025-03,
 Hay,Darkhan-Uul,2025-02,
 Hay,Darkhan-Uul,2025-01,
 Hay,Darkhan-Uul,2024-12,
 Hay,Darkhan-Uul,2024-11,
 Hay,Darkhan-Uul,2024-10,
 Hay,Darkhan-Uul,2024-09,200000.0
 Hay,Darkhan-Uul,2024-08,
 Hay,Darkhan-Uul,2024-07,
 Hay,Darkhan-Uul,2024-06,
 Hay,Darkhan-Uul,2024-05,
 Hay,Darkhan-Uul,2024-04,
 Hay,Darkhan-Uul,2024-03,
 Hay,Darkhan-Uul,2024-02,
 Hay,Darkhan-Uul,2024-01,
 Hay,Darkhan-Uul,2023-12,
 Hay,Darkhan-Uul,2023-11,180000.0
 Hay,Darkhan-Uul,2023-10,180000.0
 Hay,Darkhan-Uul,2023-09,
 Hay,Darkhan-Uul,2023-08,
 Hay,Darkhan-Uul,2023-07,
 Hay,Darkhan-Uul,2023-06,
 Hay,Darkhan-Uul,2023-05,
 Hay,Darkhan-Uul,2023-04,
 Hay,Darkhan-Uul,2023-03,
 Hay,Darkhan-Uul,2023-02,140000.0
 Hay,Darkhan-Uul,2023-01,142500.0
 Hay,Darkhan-Uul,2022-12,130000.0
 Hay,Darkhan-Uul,2022-11,122000.0
 Hay,Darkhan-Uul,2022-10,120000.0
 Hay,Darkhan-Uul,2022-09,113333.0
 Hay,Darkhan-Uul,2022-08,
 Hay,Darkhan-Uul,2022-07,
 Hay,Darkhan-Uul,2022-06,75000.0
 Hay,Darkhan-Uul,2022-05,80000.0
 Hay,Darkhan-Uul,2022-04,88000.0
 Hay,Darkhan-Uul,2022-03,75000.0
 Hay,Darkhan-Uul,2022-02,
 Hay,Darkhan-Uul,2022-01,
 Hay,Darkhan-Uul,2021-12,
 Hay,Darkhan-Uul,2021-11,
 Hay,Darkhan-Uul,2021-10,
 Hay,Darkhan-Uul,2021-09,100000.0
 Hay,Darkhan-Uul,2021-08,
 Hay,Darkhan-Uul,2021-07,
 Hay,Darkhan-Uul,2021-06,
 Hay,Darkhan-Uul,2021-05,
 Hay,Darkhan-Uul,2021-04,
 Hay,Darkhan-Uul,2021-03,
 Hay,Darkhan-Uul,2021-02,150000.0
 Hay,Darkhan-Uul,2021-01,150000.0
 Hay,Darkhan-Uul,2020-12,135000.0
 Hay,Darkhan-Uul,2020-11,140000.0
 Hay,Darkhan-Uul,2020-10,130000.0
 Hay,Darkhan-Uul,2020-09,120000.0
 Hay,Darkhan-Uul,2020-08,80000.0
 Hay,Darkhan-Uul,2020-07,80000.0
 Hay,Darkhan-Uul,2020-06,80000.0
 Hay,Darkhan-Uul,2020-05,90000.0
 Hay,Darkhan-Uul,2020-04,105000.0
 Hay,Darkhan-Uul,2020-03,106000.0
 Hay,Darkhan-Uul,2020-02,107500.0
 Hay,Darkhan-Uul,2020-01,105000.0
 Hay,Darkhan-Uul,2019-12,106000.0
 Hay,Darkhan-Uul,2019-11,105000.0
 Hay,Darkhan-Uul,2019-10,110000.0
 Hay,Darkhan-Uul,2019-09,110000.0
 Hay,Darkhan-Uul,2019-08,
 Hay,Darkhan-Uul,2019-07,
 Hay,Darkhan-Uul,2019-06,
 Hay,Darkhan-Uul,2019-05,110000.0
 Hay,Darkhan-Uul,2019-04,120000.0
 Hay,Darkhan-Uul,2019-03,
 Hay,Darkhan-Uul,2019-02,70000.0
 Hay,Darkhan-Uul,2019-01,87500.0
 Hay,Darkhan-Uul,2018-12,105000.0
 Hay,Dornogovi,2025-12,
 Hay,Dornogovi,2025-11,
 Hay,Dornogovi,2025-10,
 Hay,Dornogovi,2025-09,
 Hay,Dornogovi,2025-08,
 Hay,Dornogovi,2025-07,
 Hay,Dornogovi,2025-06,
 Hay,Dornogovi,2025-05,
 Hay,Dornogovi,2025-04,400000.0
 Hay,Dornogovi,2025-03,
 Hay,Dornogovi,2025-02,
 Hay,Dornogovi,2025-01,
 Hay,Dornogovi,2024-12,
 Hay,Dornogovi,2024-11,
 Hay,Dornogovi,2024-10,
 Hay,Dornogovi,2024-09,
 Hay,Dornogovi,2024-08,
 Hay,Dornogovi,2024-07,
 Hay,Dornogovi,2024-06,
 Hay,Dornogovi,2024-05,
 Hay,Dornogovi,2024-04,
 Hay,Dornogovi,2024-03,
 Hay,Dornogovi,2024-02,
 Hay,Dornogovi,2024-01,
 Hay,Dornogovi,2023-12,500000.0
 Hay,Dornogovi,2023-11,500000.0
 Hay,Dornogovi,2023-10,500000.0
 Hay,Dornogovi,2023-09,500000.0
 Hay,Dornogovi,2023-08,500000.0
 Hay,Dornogovi,2023-07,
 Hay,Dornogovi,2023-06,500000.0
 Hay,Dornogovi,2023-05,
 Hay,Dornogovi,2023-04,
 Hay,Dornogovi,2023-03,
 Hay,Dornogovi,2023-02,
 Hay,Dornogovi,2023-01,
 Hay,Dornogovi,2022-12,
 Hay,Dornogovi,2022-11,
 Hay,Dornogovi,2022-10,
 Hay,Dornogovi,2022-09,
 Hay,Dornogovi,2022-08,
 Hay,Dornogovi,2022-07,
 Hay,Dornogovi,2022-06,
 Hay,Dornogovi,2022-05,
 Hay,Dornogovi,2022-04,
 Hay,Dornogovi,2022-03,
 Hay,Dornogovi,2022-02,
 Hay,Dornogovi,2022-01,
 Hay,Dornogovi,2021-12,
 Hay,Dornogovi,2021-11,
 Hay,Dornogovi,2021-10,
 Hay,Dornogovi,2021-09,
 Hay,Dornogovi,2021-08,
 Hay,Dornogovi,2021-07,
 Hay,Dornogovi,2021-06,
 Hay,Dornogovi,2021-05,
 Hay,Dornogovi,2021-04,
 Hay,Dornogovi,2021-03,
 Hay,Dornogovi,2021-02,
 Hay,Dornogovi,2021-01,
 Hay,Dornogovi,2020-12,
 Hay,Dornogovi,2020-11,
 Hay,Dornogovi,2020-10,
 Hay,Dornogovi,2020-09,
 Hay,Dornogovi,2020-08,295454.0
 Hay,Dornogovi,2020-07,295454.0
 Hay,Dornogovi,2020-06,295454.0
 Hay,Dornogovi,2020-05,295454.0
 Hay,Dornogovi,2020-04,322727.0
 Hay,Dornogovi,2020-03,322727.0
 Hay,Dornogovi,2020-02,287727.0
 Hay,Dornogovi,2020-01,295000.0
 Hay,Dornogovi,2019-12,
 Hay,Dornogovi,2019-11,
 Hay,Dornogovi,2019-10,
 Hay,Dornogovi,2019-09,
 Hay,Dornogovi,2019-08,
 Hay,Dornogovi,2019-07,
 Hay,Dornogovi,2019-06,
 Hay,Dornogovi,2019-05,
 Hay,Dornogovi,2019-04,
 Hay,Dornogovi,2019-03,
 Hay,Dornogovi,2019-02,
 Hay,Dornogovi,2019-01,
 Hay,Dornogovi,2018-12,
 Hay,Dundgovi,2025-12,
 Hay,Dundgovi,2025-11,
 Hay,Dundgovi,2025-10,
 Hay,Dundgovi,2025-09,400000.0
 Hay,Dundgovi,2025-08,
 Hay,Dundgovi,2025-07,
 Hay,Dundgovi,2025-06,
 Hay,Dundgovi,2025-05,
 Hay,Dundgovi,2025-04,400000.0
 Hay,Dundgovi,2025-03,
 Hay,Dundgovi,2025-02,
 Hay,Dundgovi,2025-01,
 Hay,Dundgovi,2024-12,
 Hay,Dundgovi,2024-11,
 Hay,Dundgovi,2024-10,
 Hay,Dundgovi,2024-09,
 Hay,Dundgovi,2024-08,
 Hay,Dundgovi,2024-07,
 Hay,Dundgovi,2024-06,
 Hay,Dundgovi,2024-05,
 Hay,Dundgovi,2024-04,
 Hay,Dundgovi,2024-03,
 Hay,Dundgovi,2024-02,
 Hay,Dundgovi,2024-01,
 Hay,Dundgovi,2023-12,
 Hay,Dundgovi,2023-11,
 Hay,Dundgovi,2023-10,
 Hay,Dundgovi,2023-09,
 Hay,Dundgovi,2023-08,
 Hay,Dundgovi,2023-07,
 Hay,Dundgovi,2023-06,
 Hay,Dundgovi,2023-05,
 Hay,Dundgovi,2023-04,
 Hay,Dundgovi,2023-03,
 Hay,Dundgovi,2023-02,
 Hay,Dundgovi,2023-01,
 Hay,Dundgovi,2022-12,
 Hay,Dundgovi,2022-11,
 Hay,Dundgovi,2022-10,
 Hay,Dundgovi,2022-09,
 Hay,Dundgovi,2022-08,
 Hay,Dundgovi,2022-07,
 Hay,Dundgovi,2022-06,
 Hay,Dundgovi,2022-05,
 Hay,Dundgovi,2022-04,
 Hay,Dundgovi,2022-03,
 Hay,Dundgovi,2022-02,
 Hay,Dundgovi,2022-01,
 Hay,Dundgovi,2021-12,
 Hay,Dundgovi,2021-11,
 Hay,Dundgovi,2021-10,
 Hay,Dundgovi,2021-09,
 Hay,Dundgovi,2021-08,
 Hay,Dundgovi,2021-07,
 Hay,Dundgovi,2021-06,
 Hay,Dundgovi,2021-05,
 Hay,Dundgovi,2021-04,
 Hay,Dundgovi,2021-03,
 Hay,Dundgovi,2021-02,
 Hay,Dundgovi,2021-01,
 Hay,Dundgovi,2020-12,
 Hay,Dundgovi,2020-11,
 Hay,Dundgovi,2020-10,
 Hay,Dundgovi,2020-09,
 Hay,Dundgovi,2020-08,
 Hay,Dundgovi,2020-07,
 Hay,Dundgovi,2020-06,
 Hay,Dundgovi,2020-05,
 Hay,Dundgovi,2020-04,
 Hay,Dundgovi,2020-03,
 Hay,Dundgovi,2020-02,
 Hay,Dundgovi,2020-01,
 Hay,Dundgovi,2019-12,
 Hay,Dundgovi,2019-11,
 Hay,Dundgovi,2019-10,
 Hay,Dundgovi,2019-09,
 Hay,Dundgovi,2019-08,
 Hay,Dundgovi,2019-07,
 Hay,Dundgovi,2019-06,
 Hay,Dundgovi,2019-05,
 Hay,Dundgovi,2019-04,
 Hay,Dundgovi,2019-03,
 Hay,Dundgovi,2019-02,
 Hay,Dundgovi,2019-01,
 Hay,Dundgovi,2018-12,
 Hay,Umnugovi,2025-12,
 Hay,Umnugovi,2025-11,
 Hay,Umnugovi,2025-10,
 Hay,Umnugovi,2025-09,
 Hay,Umnugovi,2025-08,
 Hay,Umnugovi,2025-07,
 Hay,Umnugovi,2025-06,
 Hay,Umnugovi,2025-05,
 Hay,Umnugovi,2025-04,500000.0
 Hay,Umnugovi,2025-03,
 Hay,Umnugovi,2025-02,
 Hay,Umnugovi,2025-01,
 Hay,Umnugovi,2024-12,110000.0
 Hay,Umnugovi,2024-11,
 Hay,Umnugovi,2024-10,
 Hay,Umnugovi,2024-09,
 Hay,Umnugovi,2024-08,
 Hay,Umnugovi,2024-07,
 Hay,Umnugovi,2024-06,
 Hay,Umnugovi,2024-05,
 Hay,Umnugovi,2024-04,
 Hay,Umnugovi,2024-03,
 Hay,Umnugovi,2024-02,
 Hay,Umnugovi,2024-01,
 Hay,Umnugovi,2023-12,
 Hay,Umnugovi,2023-11,
 Hay,Umnugovi,2023-10,
 Hay,Umnugovi,2023-09,
 Hay,Umnugovi,2023-08,
 Hay,Umnugovi,2023-07,
 Hay,Umnugovi,2023-06,
 Hay,Umnugovi,2023-05,
 Hay,Umnugovi,2023-04,
 Hay,Umnugovi,2023-03,
 Hay,Umnugovi,2023-02,
 Hay,Umnugovi,2023-01,
 Hay,Umnugovi,2022-12,
 Hay,Umnugovi,2022-11,
 Hay,Umnugovi,2022-10,
 Hay,Umnugovi,2022-09,
 Hay,Umnugovi,2022-08,
 Hay,Umnugovi,2022-07,
 Hay,Umnugovi,2022-06,
 Hay,Umnugovi,2022-05,
 Hay,Umnugovi,2022-04,
 Hay,Umnugovi,2022-03,253500.0
 Hay,Umnugovi,2022-02,
 Hay,Umnugovi,2022-01,40000.0
 Hay,Umnugovi,2021-12,
 Hay,Umnugovi,2021-11,
 Hay,Umnugovi,2021-10,
 Hay,Umnugovi,2021-09,
 Hay,Umnugovi,2021-08,500000.0
 Hay,Umnugovi,2021-07,500000.0
 Hay,Umnugovi,2021-06,500000.0
 Hay,Umnugovi,2021-05,500000.0
 Hay,Umnugovi,2021-04,500000.0
 Hay,Umnugovi,2021-03,500000.0
 Hay,Umnugovi,2021-02,500000.0
 Hay,Umnugovi,2021-01,500000.0
 Hay,Umnugovi,2020-12,380000.0
 Hay,Umnugovi,2020-11,265000.0
 Hay,Umnugovi,2020-10,
 Hay,Umnugovi,2020-09,475000.0
 Hay,Umnugovi,2020-08,
 Hay,Umnugovi,2020-07,
 Hay,Umnugovi,2020-06,
 Hay,Umnugovi,2020-05,
 Hay,Umnugovi,2020-04,
 Hay,Umnugovi,2020-03,
 Hay,Umnugovi,2020-02,
 Hay,Umnugovi,2020-01,
 Hay,Umnugovi,2019-12,
 Hay,Umnugovi,2019-11,
 Hay,Umnugovi,2019-10,
 Hay,Umnugovi,2019-09,
 Hay,Umnugovi,2019-08,
 Hay,Umnugovi,2019-07,
 Hay,Umnugovi,2019-06,
 Hay,Umnugovi,2019-05,
 Hay,Umnugovi,2019-04,
 Hay,Umnugovi,2019-03,
 Hay,Umnugovi,2019-02,
 Hay,Umnugovi,2019-01,
 Hay,Umnugovi,2018-12,
 Hay,Selenge,2025-12,550000.0
 Hay,Selenge,2025-11,
 Hay,Selenge,2025-10,
 Hay,Selenge,2025-09,400000.0
 Hay,Selenge,2025-08,
 Hay,Selenge,2025-07,
 Hay,Selenge,2025-06,
 Hay,Selenge,2025-05,
 Hay,Selenge,2025-04,
 Hay,Selenge,2025-03,
 Hay,Selenge,2025-02,
 Hay,Selenge,2025-01,
 Hay,Selenge,2024-12,
 Hay,Selenge,2024-11,233333.0
 Hay,Selenge,2024-10,216667.0
 Hay,Selenge,2024-09,175000.0
 Hay,Selenge,2024-08,
 Hay,Selenge,2024-07,
 Hay,Selenge,2024-06,
 Hay,Selenge,2024-05,
 Hay,Selenge,2024-04,
 Hay,Selenge,2024-03,250000.0
 Hay,Selenge,2024-02,250000.0
 Hay,Selenge,2024-01,210000.0
 Hay,Selenge,2023-12,220000.0
 Hay,Selenge,2023-11,191667.0
 Hay,Selenge,2023-10,169167.0
 Hay,Selenge,2023-09,250000.0
 Hay,Selenge,2023-08,
 Hay,Selenge,2023-07,
 Hay,Selenge,2023-06,
 Hay,Selenge,2023-05,
 Hay,Selenge,2023-04,
 Hay,Selenge,2023-03,200000.0
 Hay,Selenge,2023-02,200000.0
 Hay,Selenge,2023-01,150000.0
 Hay,Selenge,2022-12,112500.0
 Hay,Selenge,2022-11,102000.0
 Hay,Selenge,2022-10,137500.0
 Hay,Selenge,2022-09,150556.0
 Hay,Selenge,2022-08,
 Hay,Selenge,2022-07,
 Hay,Selenge,2022-06,
 Hay,Selenge,2022-05,
 Hay,Selenge,2022-04,
 Hay,Selenge,2022-03,95000.0
 Hay,Selenge,2022-02,100000.0
 Hay,Selenge,2022-01,125000.0
 Hay,Selenge,2021-12,126667.0
 Hay,Selenge,2021-11,100000.0
 Hay,Selenge,2021-10,108000.0
 Hay,Selenge,2021-09,137500.0
 Hay,Selenge,2021-08,
 Hay,Selenge,2021-07,
 Hay,Selenge,2021-06,
 Hay,Selenge,2021-05,50000.0
 Hay,Selenge,2021-04,80000.0
 Hay,Selenge,2021-03,80000.0
 Hay,Selenge,2021-02,80000.0
 Hay,Selenge,2021-01,80000.0
 Hay,Selenge,2020-12,150000.0
 Hay,Selenge,2020-11,126250.0
 Hay,Selenge,2020-10,93500.0
 Hay,Selenge,2020-09,139000.0
 Hay,Selenge,2020-08,
 Hay,Selenge,2020-07,
 Hay,Selenge,2020-06,
 Hay,Selenge,2020-05,120000.0
 Hay,Selenge,2020-04,140000.0
 Hay,Selenge,2020-03,160000.0
 Hay,Selenge,2020-02,160000.0
 Hay,Selenge,2020-01,153000.0
 Hay,Selenge,2019-12,140000.0
 Hay,Selenge,2019-11,133000.0
 Hay,Selenge,2019-10,101000.0
 Hay,Selenge,2019-09,97000.0
 Hay,Selenge,2019-08,
 Hay,Selenge,2019-07,
 Hay,Selenge,2019-06,120000.0
 Hay,Selenge,2019-05,110000.0
 Hay,Selenge,2019-04,110000.0
 Hay,Selenge,2019-03,107000.0
 Hay,Selenge,2019-02,120000.0
 Hay,Selenge,2019-01,142500.0
 Hay,Selenge,2018-12,138000.0
 Hay,Tuv,2025-12,455000.0
 Hay,Tuv,2025-11,455000.0
 Hay,Tuv,2025-10,
 Hay,Tuv,2025-09,
 Hay,Tuv,2025-08,
 Hay,Tuv,2025-07,
 Hay,Tuv,2025-06,
 Hay,Tuv,2025-05,150000.0
 Hay,Tuv,2025-04,
 Hay,Tuv,2025-03,225000.0
 Hay,Tuv,2025-02,250000.0
 Hay,Tuv,2025-01,250000.0
 Hay,Tuv,2024-12,
 Hay,Tuv,2024-11,250000.0
 Hay,Tuv,2024-10,375000.0
 Hay,Tuv,2024-09,366667.0
 Hay,Tuv,2024-08,
 Hay,Tuv,2024-07,
 Hay,Tuv,2024-06,
 Hay,Tuv,2024-05,350000.0
 Hay,Tuv,2024-04,275000.0
 Hay,Tuv,2024-03,300000.0
 Hay,Tuv,2024-02,450000.0
 Hay,Tuv,2024-01,300000.0
 Hay,Tuv,2023-12,325000.0
 Hay,Tuv,2023-11,250000.0
 Hay,Tuv,2023-10,362500.0
 Hay,Tuv,2023-09,334000.0
 Hay,Tuv,2023-08,
 Hay,Tuv,2023-07,
 Hay,Tuv,2023-06,365000.0
 Hay,Tuv,2023-05,280000.0
 Hay,Tuv,2023-04,293333.0
 Hay,Tuv,2023-03,412500.0
 Hay,Tuv,2023-02,300000.0
 Hay,Tuv,2023-01,550000.0
 Hay,Tuv,2022-12,450000.0
 Hay,Tuv,2022-11,350000.0
 Hay,Tuv,2022-10,310000.0
 Hay,Tuv,2022-09,250000.0
 Hay,Tuv,2022-08,140000.0
 Hay,Tuv,2022-07,50000.0
 Hay,Tuv,2022-06,
 Hay,Tuv,2022-05,150000.0
 Hay,Tuv,2022-04,114000.0
 Hay,Tuv,2022-03,135000.0
 Hay,Tuv,2022-02,120000.0
 Hay,Tuv,2022-01,173333.0
 Hay,Tuv,2021-12,200000.0
 Hay,Tuv,2021-11,207000.0
 Hay,Tuv,2021-10,225000.0
 Hay,Tuv,2021-09,167000.0
 Hay,Tuv,2021-08,
 Hay,Tuv,2021-07,
 Hay,Tuv,2021-06,
 Hay,Tuv,2021-05,400000.0
 Hay,Tuv,2021-04,400000.0
 Hay,Tuv,2021-03,400000.0
 Hay,Tuv,2021-02,266667.0
 Hay,Tuv,2021-01,325000.0
 Hay,Tuv,2020-12,180000.0
 Hay,Tuv,2020-11,200000.0
 Hay,Tuv,2020-10,183333.0
 Hay,Tuv,2020-09,225000.0
 Hay,Tuv,2020-08,
 Hay,Tuv,2020-07,
 Hay,Tuv,2020-06,
 Hay,Tuv,2020-05,
 Hay,Tuv,2020-04,100000.0
 Hay,Tuv,2020-03,250000.0
 Hay,Tuv,2020-02,250000.0
 Hay,Tuv,2020-01,217000.0
 Hay,Tuv,2019-12,130000.0
 Hay,Tuv,2019-11,129000.0
 Hay,Tuv,2019-10,110000.0
 Hay,Tuv,2019-09,117000.0
 Hay,Tuv,2019-08,120000.0
 Hay,Tuv,2019-07,
 Hay,Tuv,2019-06,
 Hay,Tuv,2019-05,200000.0
 Hay,Tuv,2019-04,125000.0
 Hay,Tuv,2019-03,125000.0
 Hay,Tuv,2019-02,125000.0
 Hay,Tuv,2019-01,177000.0
 Hay,Tuv,2018-12,190000.0
 Hay,Eastern region,2025-12,
 Hay,Eastern region,2025-11,
 Hay,Eastern region,2025-10,
 Hay,Eastern region,2025-09,
 Hay,Eastern region,2025-08,
 Hay,Eastern region,2025-07,
 Hay,Eastern region,2025-06,
 Hay,Eastern region,2025-05,
 Hay,Eastern region,2025-04,
 Hay,Eastern region,2025-03,
 Hay,Eastern region,2025-02,
 Hay,Eastern region,2025-01,
 Hay,Eastern region,2024-12,
 Hay,Eastern region,2024-11,
 Hay,Eastern region,2024-10,
 Hay,Eastern region,2024-09,
 Hay,Eastern region,2024-08,
 Hay,Eastern region,2024-07,
 Hay,Eastern region,2024-06,
 Hay,Eastern region,2024-05,
 Hay,Eastern region,2024-04,
 Hay,Eastern region,2024-03,
 Hay,Eastern region,2024-02,
 Hay,Eastern region,2024-01,
 Hay,Eastern region,2023-12,
 Hay,Eastern region,2023-11,
 Hay,Eastern region,2023-10,
 Hay,Eastern region,2023-09,
 Hay,Eastern region,2023-08,
 Hay,Eastern region,2023-07,
 Hay,Eastern region,2023-06,
 Hay,Eastern region,2023-05,
 Hay,Eastern region,2023-04,
 Hay,Eastern region,2023-03,
 Hay,Eastern region,2023-02,
 Hay,Eastern region,2023-01,
 Hay,Eastern region,2022-12,
 Hay,Eastern region,2022-11,
 Hay,Eastern region,2022-10,
 Hay,Eastern region,2022-09,
 Hay,Eastern region,2022-08,
 Hay,Eastern region,2022-07,
 Hay,Eastern region,2022-06,
 Hay,Eastern region,2022-05,
 Hay,Eastern region,2022-04,
 Hay,Eastern region,2022-03,
 Hay,Eastern region,2022-02,
 Hay,Eastern region,2022-01,
 Hay,Eastern region,2021-12,
 Hay,Eastern region,2021-11,
 Hay,Eastern region,2021-10,
 Hay,Eastern region,2021-09,
 Hay,Eastern region,2021-08,
 Hay,Eastern region,2021-07,
 Hay,Eastern region,2021-06,
 Hay,Eastern region,2021-05,
 Hay,Eastern region,2021-04,
 Hay,Eastern region,2021-03,
 Hay,Eastern region,2021-02,
 Hay,Eastern region,2021-01,
 Hay,Eastern region,2020-12,
 Hay,Eastern region,2020-11,
 Hay,Eastern region,2020-10,
 Hay,Eastern region,2020-09,
 Hay,Eastern region,2020-08,
 Hay,Eastern region,2020-07,
 Hay,Eastern region,2020-06,
 Hay,Eastern region,2020-05,
 Hay,Eastern region,2020-04,
 Hay,Eastern region,2020-03,
 Hay,Eastern region,2020-02,
 Hay,Eastern region,2020-01,
 Hay,Eastern region,2019-12,
 Hay,Eastern region,2019-11,
 Hay,Eastern region,2019-10,
 Hay,Eastern region,2019-09,
 Hay,Eastern region,2019-08,
 Hay,Eastern region,2019-07,
 Hay,Eastern region,2019-06,
 Hay,Eastern region,2019-05,
 Hay,Eastern region,2019-04,
 Hay,Eastern region,2019-03,
 Hay,Eastern region,2019-02,
 Hay,Eastern region,2019-01,
 Hay,Eastern region,2018-12,
 Hay,Dornod,2025-12,
 Hay,Dornod,2025-11,
 Hay,Dornod,2025-10,
 Hay,Dornod,2025-09,
 Hay,Dornod,2025-08,
 Hay,Dornod,2025-07,
 Hay,Dornod,2025-06,
 Hay,Dornod,2025-05,
 Hay,Dornod,2025-04,
 Hay,Dornod,2025-03,
 Hay,Dornod,2025-02,
 Hay,Dornod,2025-01,140000.0
 Hay,Dornod,2024-12,140000.0
 Hay,Dornod,2024-11,150000.0
 Hay,Dornod,2024-10,160000.0
 Hay,Dornod,2024-09,
 Hay,Dornod,2024-08,
 Hay,Dornod,2024-07,
 Hay,Dornod,2024-06,
 Hay,Dornod,2024-05,
 Hay,Dornod,2024-04,250000.0
 Hay,Dornod,2024-03,450000.0
