id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл,Барилга ашиглагчийн нэр,Нийт давхарын тоо,ZIP бүс,Дүүрэг,Хороо,Хаягийн бүс,Архитектур төлөвлөлтийн даалгаврын дугаар,"Барилга, байгууламжийн нэр",Үйлчилгээ албан конторын давхарын тоо /бусад/,Барилгын ажлыг эхлэх/үргэлжлүүлэх зөвшөөрлийн дугаар,Гудамж,Барилгыг барьсан байгууллага,Ашиглалтад орсон он,Улсын комиссын актын дугаар,Орон сууцны давхарын тоо,Батлагдсан блокийн тоо,Гүйцэтгэлийн зураг хийсэн он,Өндрийн зөрүү уналттай эсэх,Барилгын дугаар,Барилгын зураг хийсэн он,Ерөнхий төлөвлөгөө хийсэн он,Барилгыг барьсан он
232380,ТБА131341446400003,,Polygon,106.930631,47.91341,Загвар зураг,"""Хан талст"" ХХК, Б.Батбаяр",12,13373,Баянзүрх,6-р хороо,13-р хороолол 2-4 /13373/,А/490,,,,,,,,,,2,,,,,
232382,ТБА131341446400004,,Polygon,106.94341,47.913112,Загвар зураг,Ж.Туяа,3,13370,Баянзүрх,18-р хороо,13-р хороолол 2-1 /13370/,,,,,,,,,,,,,,,,
232387,ТБА131465228091000,"Албан контор, аж ахуйн барилга",Polygon,106.999758,47.926501,Загвар зураг,,2,13280,Баянзүрх,17-р хороо,Шар хад-1 /13280/,2016/16-16,"Албан контор, аж ахуйн барилга",2,,,,,,,,,,,,,
232492,ТБА131524213574000,Орон сууц,Polygon,106.934257,47.90162,Загвар зураг,Сентури Лэндмарк ХХК,16,,Баянзүрх,26-р хороо,,МЗХ2017/11-13,Орон сууц,,,,,,,,,,,,,,
232507,ТБА131585752757000,Орон сууц контор,Polygon,106.989622,47.916311,Загвар зураг,Зэрэглээ ХХК,,13301,Баянзүрх,8-р хороо,Улаанхуаран-2 /13301/,МЗХ2019/06-113,Орон сууц контор,,БА-117/2020,,,,,12,,,,,,,
232522,ТБА131462365859000,Үйлчилгээний барилга,Polygon,106.952261,47.907713,Загвар зураг,,3,13334,Баянзүрх,14-р хороо,14-р хороолол-5 /13334/,2016/10-02,Үйлчилгээний барилга,,,Нарны зам,,,,,,,,,,,
232669,ТБА131513004352000,62 дугаар цэцэрлэгийн өргөтгөлийн барилга,Polygon,107.014746,47.907372,Загвар зураг,62 дугаар цэцэрлэг,1,,Баянзүрх,10-р хороо,,МЗХ2017/26-24,62 дугаар цэцэрлэгийн өргөтгөлийн барилга,,,,,,,,,,,,,,
232772,ТБА131596034971000,,Polygon,107.01754,47.882601,Загвар зураг,,2,13241,Баянзүрх,11-р хороо,Залаатын ам /13241/,,,,БАЗГ2024/0080,,,,,,,,,,,,
232774,ТБА131596035472000,,Polygon,107.018783,47.88175,Загвар зураг,,2,13241,Баянзүрх,11-р хороо,Залаатын ам /13241/,,,,БАЗГ2024/0080,,,,,,,,,,,,
232776,ТБА131257811200002,,Polygon,107.041671,47.903771,Загвар зураг,Төвийн бүсийн цахилгаан дамжуулах сүлжээ,1,13221,Баянзүрх,23-р хороо,Хар усан тохой /13221/,,,,,,,,,,,,,,,,
232778,ТБА131291766400004,,Polygon,107.00376,47.929549,Загвар зураг,"""Мануул трэйвел"" ХХК",4,13281,Баянзүрх,17-р хороо,Шар хад-2 /13281/,,,,,,,,,,,,,,,,
232782,ТБА131469200768000,Үйлчилгээний барилга,Polygon,106.935171,47.927159,Загвар зураг,,7,13380,Баянзүрх,1-р хороо,12-р хороолол-1 /13380/,2016/18-13,Үйлчилгээний барилга,,БАЗ2024/0179,,,,,,,,,,,,
232787,ТБА131478514638000,Аялал жуулчлалын цогцолбор,Polygon,107.112582,47.786252,Загвар зураг,Нью Кабель Ти Ви ХХК,2,13200,Баянзүрх,11-р хороо,Төр хурах /13200/,МЗХ-01-23,Аялал жуулчлалын цогцолбор,,,,,,,,,,,,,,
232910,ТБА131591981529000,,Polygon,106.934894,47.904333,Загвар зураг,ИКА,,13312,Баянзүрх,26-р хороо,Олимп хороолол-2 /13312/,2014/725,,,,,,,,,,,,,,,
232914,ТБА131592861780000,Үйлдвэрийн барилга,Polygon,107.213821,47.923352,Загвар зураг,“Очир- Алдар” ХХК,2,13012,Баянзүрх,20-р хороо,Арцат /13012/,ГБМЗХ2020/28-017,Үйлдвэрийн барилга,,101/2022,,,,,,,,,,,,
233015,ТБА131565780567000,Cургууль цэцэрлэгийн цогцолбор,Polygon,106.980806,47.904554,Загвар зураг,Нийслэлийн боловсролын газар,3,13271,Баянзүрх,26-р хороо,Амгалан-3 /13271/,МЗХ2019/11-022,Cургууль цэцэрлэгийн цогцолбор,,268/2020 082/2021,,,,,,,,,,,,
233020,ТБА131360886400000,Орон сууц,Polygon,106.934134,47.912169,Загвар зураг,"""Ноголис"" ХХК",15,13374,Баянзүрх,25-р хороо,13-р хороолол 2-5 /13374/,2013-0,Орон сууц,,398/2013,,,,,,,,,,,,
233022,ТБА131334707200002,,Polygon,106.935946,47.917975,Загвар зураг,Д.Октябрь,3,13370,Баянзүрх,15-р хороо,13-р хороолол 2-1 /13370/,,,,325/2013,,,,,,,,,,,,
233287,ТБА131399562848000,"Сургууль, цэцэрлэг бүхий үйлчилгээтэй орон сууц",Polygon,106.976617,47.92576,Загвар зураг,Цайз ХХК,1,13291,Баянзүрх,19-р хороо,Цайз /13291/,ГБЗХ-1,"Сургууль, цэцэрлэг бүхий үйлчилгээтэй орон сууц",,,,,,,,,,,,,,
233290,ТБА131400089145000,Үйлчилгээ,Polygon,107.005907,47.930135,Загвар зураг,"О.Мөнхболд, Д.Батцэнгэл",5,13280,Баянзүрх,17-р хороо,Шар хад-1 /13280/,2014/06-69,Үйлчилгээ,,,,,,,,,,,,,,
233402,ТБА131372118400004,Кино үйлдвэрийн цогцолбор барилга,Polygon,107.117828,47.876107,Загвар зураг,"""Ори студиос"" ХХК",5,13180,Баянзүрх,11-р хороо,Ургах наран /13180/,МЗХ2021/26-028,Кино үйлдвэрийн цогцолбор барилга,,,,,,,,,,,,,,
233405,ТБА131363910400001,"Авто засвар, үйлчилгээ",Polygon,106.976241,47.912711,Загвар зураг,"""Моннис моторс"" ХХК",1,13331,Баянзүрх,13-р хороо,14-р хороолол-2 /13331/,2013-0,"Авто засвар, үйлчилгээ",,,,,,,,,,,,,,
233531,ТБА131595355797000,Спорт цогцолборын барилга,Polygon,106.995441,47.93289,Загвар зураг,НЗДТГазар,5,13290,Баянзүрх,24-р хороо,Цахлай /13290/,ГБМЗХ2020/30-021,Спорт цогцолборын барилга,,,,,,,,,,,,,,
233549,ТБА131395999692000,Цэцэрлэг бүхий үйлчилгээтэй орон сууцны цогцолбор,Polygon,106.967164,47.924882,Загвар зураг,Их Сүндэр констракшн  ХХК,16,13292,Баянзүрх,22-р хороо,Алтан-Өлгий /13292/,2014/01-19,Цэцэрлэг бүхий үйлчилгээтэй орон сууцны цогцолбор,,,,,,,16,,,,,,,
233638,ТБА131362355200003,Орон сууц,Polygon,106.936378,47.910312,Загвар зураг,Д.Жамсранжав,9,13372,Баянзүрх,25-р хороо,13-р хороолол 2-3 /13372/,2013-02-33,Орон сууц,,"399/2013, 112/2019",,,,,,,,,,,,
233640,ТБА131395792000000,"Үйлчилгээ, орон сууц",Polygon,106.94525,47.916202,Загвар зураг,Ж.Адарсүрэн,6,13335,Баянзүрх,14-р хороо,14-р хороолол-6 /13335/,2014/04-54,"Үйлчилгээ, орон сууц",,,,,,,,,,,,,,
233643,ТБА131378425600001,Үйлчилгээ,Polygon,106.943557,47.916248,Загвар зураг,"""АДСБ"" ХХК",3,13370,Баянзүрх,15-р хороо,13-р хороолол 2-1 /13370/,2013-15-11,Үйлчилгээ,,,,,,,,,,,,,,
233782,ТБА131583518430000,Үйлчилгээтэй орон сууц,Polygon,106.947422,47.925657,Загвар зураг,Ай Энд Эр Монголиа ХХК,12,13361,Баянзүрх,2-р хороо,Дарь эх 1 /13361/,ГБМЗХ2020/07-062,Үйлчилгээтэй орон сууц,,,,,,,12,,,,,,,
233789,ТБА131637020800000,Төрийн захиргааны байгууллага,Polygon,107.154881,47.927502,Загвар зураг,Баянзүрх дүүргийн Засаг даргын Тамгын газар,2,13110,Баянзүрх,20-р хороо,Төвийн хэсэг /13110/,МЗХ2021/22-008,Төрийн захиргааны байгууллага,,,,,,,,,,,,,,
233792,ТБА131257811200003,,Polygon,107.179309,47.925064,Загвар зураг,Ус сувгийн удирдах газар,1,13080,Баянзүрх,20-р хороо,Гялалзах /13080/,,,,,,,,,,,,,,,,
233794,ТБА131459249893000,,Polygon,106.976583,47.919066,Загвар зураг,Ч.Оргил,12,13321,Баянзүрх,16-р хороо,16-р хороолол-2 /13321/,2016/07-01,Үйлчилгээтэй орон сууц.,,БАЗГ2023/177 | 074/2017 047/2019,,,,,,,,,,,,
233796,ТБА131461755335000,Ажилчдын орон сууц,Polygon,106.946726,47.927208,Загвар зураг,Нийслэлийн агаарын чанарын алба.,12,13361,Баянзүрх,2-р хороо,Дарь эх 1 /13361/,2015/08-28,Ажилчдын орон сууц,,,,,,,,,,,,,,
233933,ТБА131399562784000,"Сургууль, цэцэрлэг бүхий үйлчилгээтэй орон сууц",Polygon,106.976704,47.926279,Загвар зураг,Цайз ХХК,12,13291,Баянзүрх,19-р хороо,Цайз /13291/,ГБЗХ-1,"Сургууль, цэцэрлэг бүхий үйлчилгээтэй орон сууц",,,,,,,,,,,,,,
233935,ТБА131399562917000,"Сургууль, цэцэрлэг бүхий үйлчилгээтэй орон сууц",Polygon,106.975806,47.925097,Загвар зураг,Цайз ХХК,9,13291,Баянзүрх,19-р хороо,Цайз /13291/,ГБЗХ-1,"Сургууль, цэцэрлэг бүхий үйлчилгээтэй орон сууц",,,,,,,,,,,,,,
233937,ТБА131514482722000,53-р сургуулийн өргөтгөлийн барилга,Polygon,106.980031,47.919089,Загвар зураг,53-р сургууль,3,,Баянзүрх,16-р хороо,,МЗХ2017/27-09,53-р сургуулийн өргөтгөлийн барилга,,440/2018,,,,,3,,,,,,,
234052,ТБА131599038172000,Үйлчилгээтэй орон сууц,Polygon,106.990391,47.915334,Загвар зураг,,9,13301,Баянзүрх,8-р хороо,Улаанхуаран-2 /13301/,ГБМЗХ2020/33-011,Үйлчилгээтэй орон сууц,,БАЗГ2023/330 | 847/2021,Удирдлагын академийн гудамж,,,,9,,,,,,,
234054,ТБА131600341854000,Амины сууцны барилга,Polygon,106.970357,47.920532,Загвар зураг,Э.Даваажаргал,2,13340,Баянзүрх,22-р хороо,15-р хороолол-1 /13340/,ГБМЗХ2020/35-017,Амины сууцны барилга,,,,,,,2,,,,,,,
234060,ТБА131306281600010,,Polygon,107.002313,47.913749,Загвар зураг,Нийслэлийн боловсролын газар,2,13260,Баянзүрх,8-р хороо,Амгалан-1 /13260/,,,,117/2019-1,,,,,,,,,,,,
234063,ТБА131242345600004,,Polygon,106.978487,47.922731,Загвар зураг,Хил хамгаалах ерөнхий газрын /0288-р анги/,2,13321,Баянзүрх,16-р хороо,16-р хороолол-2 /13321/,,,,,,,,,,,,,,,,
234065,ТБА131363910400002,"Үйлчилгээ, орон сууц",Polygon,107.006213,47.910589,Загвар зураг,Ш.Одхүү,5,13260,Баянзүрх,10-р хороо,Амгалан-1 /13260/,2013-04,"Үйлчилгээ, орон сууц",,299/2013,,,2014,2014/570,,,,,,,,
234070,ТБА131373241600003,Орон сууц,Polygon,106.976991,47.921328,Загвар зураг,"""Рашаант овоо"" ХХК",12,13321,Баянзүрх,16-р хороо,16-р хороолол-2 /13321/,2013-13,Орон сууц,,,,,,,,,,,,,,
234205,ТБА131595357148000,Кино үйлдвэрийн цогцолбор барилга,Polygon,107.115778,47.875796,Загвар зураг,Ори студиос ХХК,,,Баянзүрх,11-р хороо,,МЗХ2021/26-028,Кино үйлдвэрийн цогцолбор барилга,,,,,,,,,,,,,,
234216,ТБА131393424174000,Үйлчилгээтэй орон сууц,Polygon,106.955391,47.909722,Загвар зураг,"""Бум Үр"" ХХК",3,13334,Баянзүрх,14-р хороо,14-р хороолол-5 /13334/,МЗХ2018/21-49,Үйлчилгээтэй орон сууц,,БАЗГ2023/071,,,,,,,,,,,,
234218,ТБА131393424725000,Үйлчилгээтэй орон сууц,Polygon,106.956896,47.910041,Загвар зураг,"""Бум Үр"" ХХК",9,13334,Баянзүрх,14-р хороо,14-р хороолол-5 /13334/,МЗХ2018/21-49,Үйлчилгээтэй орон сууц,,БАЗГ2023/071,,,,,,,,,,,,
234320,ТБА131227225600002,,Polygon,106.937967,47.919256,Загвар зураг,Нийслэлийн байгаль хамгаалах газар,1,13381,Баянзүрх,3-р хороо,12-р хороолол-2 /13381/,,,,,,,,,,,,,,,,
234323,ТБА131220227200000,,Polygon,106.941578,47.919314,Загвар зураг,Нийслэлийн байгаль хамгаалах газар,1,13381,Баянзүрх,3-р хороо,12-р хороолол-2 /13381/,,,,,,,,,,,,,,,,
234471,ТБА131319155200006,Спорт цогцолборын барилга,Polygon,107.099239,47.879677,Загвар зураг,НХОГ,5,13182,Баянзүрх,11-р хороо,Ногоон зоорь /13182/,2011.10.21,Спорт цогцолборын барилга,,271/2019,,"""Атимос трейд"" ХХК",,,,,,,,,,
234631,ТБА131589201418000,Конторын барилга,Polygon,106.952384,47.923087,Загвар зураг,Хилийн цэргийн 0253-р анги,2,13343,Баянзүрх,4-р хороо,15-р хороолол-4 /13343/,ГБМЗХ2020/20-020,Конторын барилга,,,Б.Доржийн гудамж,,,,,,,,,,,
234637,ТБА131399894975000,"Сургууль, цэцэрлэг бүхий үйлчилгээтэй орон сууц",Polygon,106.998503,47.91781,Загвар зураг,Хилийн 0119-р анги,1,13280,Баянзүрх,8-р хороо,Шар хад-1 /13280/,,"Сургууль, цэцэрлэг бүхий үйлчилгээтэй орон сууц",,,,,,,,,,,,,,
234745,ТБА131372118400005,Кино үйлдвэрийн цогцолбор барилга,Polygon,107.116838,47.874899,Загвар зураг,"""ОРИ студио"" ХХК",5,13180,Баянзүрх,11-р хороо,Ургах наран /13180/,МЗХ2021/26-028,Кино үйлдвэрийн цогцолбор барилга,,333/2022,,,,,,,,,,,,
234747,ТБА131366156800005,,Polygon,106.9938,47.922423,Загвар зураг,"""Өргөн хүрээ"" ХХК",12,13280,Баянзүрх,8-р хороо,Шар хад-1 /13280/,,Орон сууц,,244/2013,,,,,,,,,,,,
234751,ТБА131362096000000,Үйлчилгээ,Polygon,106.988245,47.923958,Загвар зураг,Энхамгалан утас 88116101,3,13300,Баянзүрх,16-р хороо,Улаанхуаран-1 /13300/,2013-02-46,Үйлчилгээ,,,,,,,,,,,,,,
234853,ТБА131595435333000,,Polygon,106.963057,47.920048,Загвар зураг,Баянзүрх дүүргийн Эрүүл мэндийн төв УТҮГ,4,,Баянзүрх,5-р хороо,,МЗХ2021/09-062,Эмнэлгийн барилга,,БАЗГ2023/368,,,,,,,,,,,,
234860,ТБА131395843196000,"Сургалт, аутсорсингийн төв",Polygon,106.966598,47.920363,Загвар зураг,"ШУТИС-ийн Мэдээлэл, холбооны технологийн сургууль",9,13341,Баянзүрх,22-р хороо,15-р хороолол-2 /13341/,2014/04-41,"Сургалт, аутсорсингийн төв",,"620/2019, 244/2022",,,,,,,3,,,,,
234972,ТБА131646956800000,Үйлчилгээтэй орон сууц,Polygon,106.942354,47.904155,Загвар зураг,Ти Би Эс Ди Жи констракшн ХХК,16,13312,Баянзүрх,26-р хороо,Олимп хороолол-2 /13312/,МЗХ2022/03-019,Үйлчилгээтэй орон сууц,,,,,,,,,,,,,,
234974,ТБА131557187200000,Үйлчилгээтэй орон сууц,Polygon,106.947159,47.915414,Загвар зураг,Д.Ганзориг,5,13335,Баянзүрх,14-р хороо,14-р хороолол-6 /13335/,МЗХ2019/08-083,Үйлчилгээтэй орон сууц,,253/2021,,,,,,,,,,,,
